Région administrative,Département,Commune,Identifiant Muséofile,Nom officiel du musée,id_musee,date de création,Adresse,Adresse_2,Code Postal,URL,Latitude,Longitude,REF_Deps,geolocalisation,Date arrêté attribution appellation,imageLink
Île-de-France,Paris,Paris,M1106,musée Cernuschi,(wd:Q1667022 63),1898-01-01,7 avenue Vélasquez,"7 avenue Vélasquez, 75008",75008,www.cernuschi.paris.fr/,48.879693,2.312194,7510807,"48.879693, 2.312194",2004-07-08,http://commons.wikimedia.org/wiki/Special:FilePath/Monceau%20Cernuschi.JPG
Île-de-France,Paris,Paris,M1107,musée Cognacq-Jay,(wd:Q1572452 64),1929-01-01,8 rue Elzévir,"8 rue Elzévir, 75003",75003,www.museecognacqjay.paris.fr/,48.858257,2.361524,7510306,"48.858257, 2.361524",2004-07-08,http://commons.wikimedia.org/wiki/Special:FilePath/Jardin%20Lazare-Rachline%2C%20Paris%209%20June%202017%20001.jpg
Île-de-France,Paris,Paris,M5051,musée de l'Ecole nationale supérieure des beaux-arts,(wd:Q88640485 65),1834-11-17,14 rue Bonaparte,"14 rue Bonaparte, 75006",75006,beauxartsparis.fr/fr/collection/presentation,48.845748,2.33167,7510610,"48.845748, 2.33167",2017-07-10,http://commons.wikimedia.org/wiki/Special:FilePath/Cit%C3%A9%20de%20la%20musique%20%28121%29.jpg
Île-de-France,Paris,Paris,M0365,Institut du monde arabe,(wd:Q860166 66),1987-11-30,1 rue Fossés St Bernard,"1 rue Fossés St Bernard, 75005",75005,www.imarabe.org/fr/musee/presentation-du-musee,48.843955,2.352176,7510519,"48.843955, 2.352176",2011-03-21,http://commons.wikimedia.org/wiki/Special:FilePath/Metalsi6.jpg
Île-de-France,Paris,Paris,M9024,musée du service de santé des armées,(wd:Q3330482 67),1916-01-01,1 place Alphonse Laveran,"1 place Alphonse Laveran, 75005",75005,www.ecole-valdegrace.sante.defense.gouv.fr/bibliotheque-musee/musee-du-service-de-sante-des-armees,48.840814,2.341091,7510516,"48.840814, 2.341091",2006-12-13,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20Service%20de%20Sant%C3%A9%20des%20Arm%C3%A9es%20%40%20Val-de-Gr%C3%A2ce%20%40%20Paris%20%2832578929882%29.jpg
Île-de-France,Paris,Paris,M1116,musée de La Poste,(wd:Q2445818 68),1946-01-01,34 boulevard de Vaugirard,"34 boulevard de Vaugirard, 75015",75015,www.museedelaposte.fr/,48.84156094062689,2.3177008959224517,7511504,"48.84156094062689, 2.3177008959224517",2002-01-06,http://commons.wikimedia.org/wiki/Special:FilePath/Fa%C3%A7ade%20du%20Mus%C3%A9e%20de%20la%20Poste%20avec%20la%20derni%C3%A8re%20exposition%20%C3%80%20la%20pointe%20de%20l%E2%80%99Art%20%C3%A0%20l%27affiche.jpg
Île-de-France,Paris,Paris,M0369,musée de Montmartre,(wd:Q2919066 69),1960-01-01,12 rue Cortot,"12 rue Cortot, 75018",75018,museedemontmartre.fr/,48.887709,2.340577,7511801,"48.887709, 2.340577",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20de%20Montmartre%20-%20maison%20du%20Bel%20Air.jpg
Île-de-France,Paris,Paris,M5030,musée de l'Orangerie,(wd:Q726781 70),1852-01-01,jardin Tuileries,"jardin Tuileries, 75001",75001,www.musee-orangerie.fr/,48.868053,2.326622,7510103,"48.868053, 2.326622",2002-01-06,http://commons.wikimedia.org/wiki/Special:FilePath/2011-12-Musee%20de%20lorangerie.jpg
Île-de-France,Paris,Paris,M5065,musée des Arts et Métiers,(wd:Q1538826 71),1794-01-01,60 rue Réaumur,"60 rue Réaumur, 75003",75003,www.arts-et-metiers.net/,48.865357,2.357046,7510304,"48.865357, 2.357046",2002-01-06,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20-%20Arts%20et%20M%C3%A9tiers%201.JPG
Île-de-France,Paris,Paris,M5050,musée national d'Art moderne,(wd:Q1895953 72),1947-06-09,Place Georges Pompidou,"Place Georges Pompidou, 75004",75004,www.centrepompidou.fr/,48.86080432275963,2.3522235406355176,7510402,"48.86080432275963, 2.3522235406355176",2002-01-06,http://commons.wikimedia.org/wiki/Special:FilePath/Centre%20Georges%20Pompidou%20from%20the%20Tour%20Montparnasse%202007.jpg
Île-de-France,Paris,Paris,M5004,musée national Eugène-Delacroix,(wd:Q1782606 73),1971-01-01,6 rue de Fürstenberg,"6 rue de Fürstenberg, 75006",75006,www.musee-delacroix.fr/fr/,48.854434,2.335679,7510602,"48.854434, 2.335679",2002-01-06,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Delacroix%2C%20Paris%2029%20May%202017%20001.jpg
Île-de-France,Paris,Paris,M0366,musée de la franc-maçonnerie,(wd:Q2597719 74),1889-01-01,16 rue Cadet,"16 rue Cadet, 75009",75009,www.museefm.org/,48.874991,2.343088,7510902,"48.874991, 2.343088",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/GODF%20rue%20Cadet%20Paris.JPG
Île-de-France,Seine-et-Marne,Coulommiers,M0372,musée municipal des Capucins,(wd:Q3330663 75),,Parc des capucins,"Parc des capucins, 77120",77120,www.coulommiers.fr/loisirs/patrimoine/le-musee/,48.810834,3.086974,7713101,"48.810834, 3.086974",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Municipal%20des%20Capucins.JPG
Île-de-France,Seine-et-Marne,Lagny-sur-Marne,M0376,musée Gatien-Bonnet,(wd:Q3329170 76),,8 cour Pierre Herbin,"8 cour Pierre Herbin, 77400",77400,www.lagny-sur-marne.fr/loisirs/culture/musee-gatien-bonnet/,48.879644,2.707767,7724301,"48.879644, 2.707767",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/L140%20-%20Lagny-sur-Marne%20-%20Mus%C3%A9e%20Gatien%20Bonnet.JPG
Île-de-France,Seine-et-Marne,Nemours,M0381,château de Nemours,(wd:Q2970121 77),,Rue Gautier 1er - Cour du Château,"Rue Gautier 1er - Cour du Château, 77140",77140,www.nemours.fr/chateau-musee/,48.265518,2.696157,7733302,"48.265518, 2.696157",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Nemours%20Ch%C3%A2teau%20610.jpg
Île-de-France,Seine-et-Marne,Provins,M0383,musée de Provins et du Provinois,(wd:Q23600664 78),,7 rue du Palais,"7 rue du Palais, 77160",77160,www.provins.net/decouvrir-visiter/samuser-au-musee/le-musee-de-provins-et-du-provinois/,48.561624,3.290374,7737901,"48.561624, 3.290374",2003-02-01,https://upload.wikimedia.org/wikipedia/commons/4/4e/Logo_label_mus%C3%A9e_de_France.svg
Île-de-France,Seine-et-Marne,Vulaines-sur-Seine,M0386,musée départemental Stéphane-Mallarmé,(wd:Q3330504 79),,4 quai Stéphane-Mallarmé,"4 quai Stéphane-Mallarmé, 77870",77870,www.musee-mallarme.fr/fr,48.430323,2.746605,7753301,"48.430323, 2.746605",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20de%20St%C3%A9phane%20Mallarm%C3%A9e%20vue%20d%27ensemble%201.JPG
Île-de-France,Seine-Saint-Denis,Montreuil,M0420,musée de l'Histoire vivante,(wd:Q3329788 80),,31 boulevard Théophile Sueur,"31 boulevard Théophile Sueur, 93100",93100,www.museehistoirevivante.fr/,48.866151,2.469481,9304801,"48.866151, 2.469481",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Histoire%20Vivante%20Montreuil%20Seine%20St%20Denis%202.jpg
Île-de-France,Seine-Saint-Denis,Saint-Ouen,M0423,musée municipal de Saint-Ouen,(wd:Q23640566 81),,12 rue Albert-Dhalenne,"12 rue Albert-Dhalenne, 93400",93400,www.saint-ouen.fr/services-infos-pratiques/culture-et-patrimoine/histoire-et-patrimoine/287-collections-d-art-et-d-histoire.html,48.915848,2.330639,9307001,"48.915848, 2.330639",2003-02-01,https://upload.wikimedia.org/wikipedia/commons/4/4e/Logo_label_mus%C3%A9e_de_France.svg
Île-de-France,Val d'Oise,Pontoise,M0439,musée d'Art et d'Histoire Pissarro-Pontoise,(wd:Q1955692 82),,17 rue du Château,"17 rue du Château, 95300",95300,www.ville-pontoise.fr/equipement/musee-camille-pissarro,49.048396,2.099887,9550002,"49.048396, 2.099887",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Camille%20Pissarro.jpg
Île-de-France,Val-de-Marne,Bry-sur-Marne,M0424,musée Adrien-Mentienne,(wd:Q23599751 83),,1 grande rue Charles de Gaulle,"1 grande rue Charles de Gaulle, 94360",94360,museedebry.fr/#/page-musee/fr,48.835224,2.519827,9401501,"48.835224, 2.519827",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Adrien%20Mentienne%20Bry%20Marne%202.jpg
Île-de-France,Val-de-Marne,Champigny-sur-Marne,M0425,musée de la Résistance nationale,(wd:Q3329963 84),,88 avenue Marx Dormoy BP 135,"88 avenue Marx Dormoy BP 135, 94501",94501,www.musee-resistance.com/musee-nouveau/presentation/,48.807483493456196,2.525362870676448,9401701,"48.807483493456196, 2.525362870676448",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20R%C3%A9sistance%20Nationale%20Champigny%20Marne%204.jpg
Île-de-France,Val-de-Marne,Saint-Maur-des-Fossés,M0429,musée de Saint-Maur-des-Fossés,(wd:Q23639850 85),,5 rue Saint-Hilaire - 92 avenue du Bac - Rue de la Poste,"5 rue Saint-Hilaire - 92 avenue du Bac - Rue de la Poste, 94210",94210,www.saint-maur.com/?id=127,48.79310937814309,2.5149018357668425,9406801,"48.79310937814309, 2.5149018357668425",2003-01-11,https://upload.wikimedia.org/wikipedia/commons/4/4e/Logo_label_mus%C3%A9e_de_France.svg
Île-de-France,Yvelines,Conflans-Sainte-Honorine,M0387,musée de la batellerie et des voies navigables de Conflans-Sainte-Honorine,(wd:Q3329993 86),,Place Gévelot,"Place Gévelot, 78700",78700,www.musee-batellerie-conflans.fr/fr/accueil/,48.992445,2.095621,7817201,"48.992445, 2.095621",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Conflans-ste-honorine-musee-batellerie.jpg
Île-de-France,Yvelines,Poissy,M0393,Musée d'Art et d'Histoire de Poissy,(wd:Q107269421 87),,12 rue Saint Louis,"12 rue Saint Louis, 78300",78300,musees.ville-poissy.fr/fr/histoire-de-la-collection,48.92797,2.044648,7849802,"48.92797, 2.044648",2003-02-01,https://upload.wikimedia.org/wikipedia/commons/4/4e/Logo_label_mus%C3%A9e_de_France.svg
Île-de-France,Yvelines,Poissy,M0394,musée du jouet,(wd:Q3330439 88),,1 enclos de l'Abbaye,"1 enclos de l'Abbaye, 78300",78300,www.ville-poissy.fr/index.php/sport-culture/equipements-culturels/musee-du-jouet.html,48.928429,2.037892,7849801,"48.928429, 2.037892",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20jouet.jpg
Île-de-France,Essonne,Boussy-Saint-Antoine,M0402,musée Dunoyer de Segonzac,(wd:Q23599717 89),,5 place des Droits de l'Homme,"5 place des Droits de l'Homme, 91800",91800,www.ville-boussy.fr/votre-mairie/la-culture.html,48.688925,2.530019,9109701,"48.688925, 2.530019",2003-02-01,https://upload.wikimedia.org/wikipedia/commons/4/4e/Logo_label_mus%C3%A9e_de_France.svg
Île-de-France,Essonne,Dourdan,M0404,musée du château de Dourdan,(wd:Q36362855 90),,Place du général de Gaulle,"Place du général de Gaulle, 91410",91410,www.dourdan.fr/a-voir-a-vivre/lechateauetsonmusee/,48.529685,2.011803,9120001,"48.529685, 2.011803",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Dourdan%20%2891%29%2C%20ch%C3%A2teau%2C%20logis%20neuf.JPG
Île-de-France,Hauts-de-Seine,Colombes,M0409,musée municipal d'Art et d'Histoire de Colombes,(wd:Q23599912 91),,2 rue Gabriel Péri,"2 rue Gabriel Péri, 92700",92700,www.colombes.fr/culture/musee-municipal-d-art-et-d-histoire-983.html,48.923321,2.252039,9202501,"48.923321, 2.252039",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Municipal%20d%27Art%20et%20d%27Histoire%20de%20Colombes.jpg
Île-de-France,Hauts-de-Seine,Courbevoie,M1149,musée des travaux publics de Courbevoie,(wd:Q31203332 92),,s'adresser à la mairie,92974,92974,,48.89817715987157,2.2579850008669635,9202602,"48.89817715987157, 2.2579850008669635",2002-01-06,https://upload.wikimedia.org/wikipedia/commons/4/4e/Logo_label_mus%C3%A9e_de_France.svg
Île-de-France,Hauts-de-Seine,Sceaux,M0417,musée du Domaine départemental de Sceaux,(wd:Q3329858 93),,Domaine Départemental de Sceaux,"Domaine Départemental de Sceaux, 92330",92330,domaine-de-sceaux.hauts-de-seine.fr/,48.774707,2.299024,9207101,"48.774707, 2.299024",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Parc%20de%20Sceaux2.jpg
Île-de-France,Paris,Paris,M1103,musée Bourdelle,(wd:Q2715373 94),1949-01-01,16 rue Antoine Bourdelle,"16 rue Antoine Bourdelle, 75015",75015,www.bourdelle.paris.fr/,48.843017,2.31883,7511502,"48.843017, 2.31883",2004-07-08,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20musee%20bourdelle%20maison.jpg
Île-de-France,Paris,Paris,M1101,musée d'Art moderne de Paris,(wd:Q857276 95),1935-01-01,11 avenue du Président Wilson,"11 avenue du Président Wilson, 75016",75016,www.mam.paris.fr/fr,48.864603220958784,2.29843234195393,7511615,"48.864603220958784, 2.29843234195393",2004-07-08,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20d%27Art%20moderne%20de%20la%20Ville%20de%20Paris.jpg
Île-de-France,Paris,Paris,M5055,musée du quai Branly - Jacques-Chirac,(wd:Q167863 96),2006-06-20,37 quai Branly,"37 quai Branly, 75007",75007,www.quaibranly.fr/fr/,48.861511,2.29771,7510709,"48.861511, 2.29771",2004-12-09,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20quai%20Branly%20-%2020150801%2016h07%20%2810629%29.jpg
Île-de-France,Paris,Paris,M5040,musée d'Ennery,(wd:Q1579504 97),1908-01-01,59 avenue Foch,"59 avenue Foch, 75016",75016,www.guimet.fr/,48.871845,2.281997,7511601,"48.871845, 2.281997",2002-01-06,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20d%27Ennery%2002.jpg
Île-de-France,Paris,Paris,M5057,musée de la musique,(wd:Q1094302 98),1864-11-17,221 avenue Jean-Jaurès,"221 avenue Jean-Jaurès, 75019",75019,philharmoniedeparis.fr/fr/musee-de-la-musique,48.889306,2.393807,7510802,"48.889306, 2.393807",2002-01-06,http://commons.wikimedia.org/wiki/Special:FilePath/Cit%C3%A9%20de%20la%20musique%20%28121%29.jpg
Île-de-France,Paris,Paris,M0363,musée de la Chasse et de la Nature,(wd:Q1128657 99),1967-01-01,62 rue des Archives,"62 rue des Archives, 75003",75003,www.chassenature.org/,48.861491,2.358608,7510301,"48.861491, 2.358608",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/P1000961%20Paris%20III%20Rue%20des%20Archives%20Mus%C3%A9e%20de%20la%20chasse%20reductwk.JPG
Île-de-France,Paris,Paris,M5043,musée Picasso,(wd:Q743206 100),1985-01-01,5 rue Thorigny,"5 rue Thorigny, 75003",75003,www.museepicassoparis.fr/,48.8597,2.362644,7510305,"48.8597, 2.362644",2002-01-06,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%203e%20H%C3%B4tel%20Sal%C3%A9%20640.jpg
Île-de-France,Paris,Paris,M5025,musée de l'Armée,(wd:Q1996069 101),1905-01-01,129 Hôtel National des Invalides,"129 Hôtel National des Invalides, 75007",75007,www.musee-armee.fr/accueil.html,48.856937,2.312773,7510701,"48.856937, 2.312773",2002-01-06,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20de%20l%27Arm%C3%A9e%2C%20Paris%204%20May%202019.jpg
Île-de-France,Paris,Paris,M5073,musée Nissim-de-Camondo,(wd:Q1954498 102),1936-12-21,63 rue de Monceau,"63 rue de Monceau, 75008",75008,madparis.fr/francais/musees/musee-nissim-de-camondo/,48.878849,2.312855,7510801,"48.878849, 2.312855",2002-01-06,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20%2875008%29%20H%C3%B4tel%20Mo%C3%AFse%20de%20Camondo%2005.JPG
Île-de-France,Paris,Paris,M5041,musée Gustave-Moreau,(wd:Q2296362 103),1903-01-14,14 rue de la Rochefoucauld,"14 rue de la Rochefoucauld, 75009",75009,musee-moreau.fr/,48.877878,2.334383,7510901,"48.877878, 2.334383",2002-01-06,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20mus%C3%A9e%20Gustave-Moreau%2C%2019%20mai%202013.jpg
Île-de-France,Seine-et-Marne,Melun,M9013,musée de la Gendarmerie nationale de Melun,(wd:Q23057803 104),,Avenue du 13e Dragons,"Avenue du 13e Dragons, 77000",77000,www.gendarmerie.interieur.gouv.fr/musee,48.54648,2.651583,7728803,"48.54648, 2.651583",2011-03-21,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9eGN1%20Domenjod%20140916.jpg
Île-de-France,Seine-et-Marne,Savigny-le-Temple,M0385,écomusée - Ferme du Coulevrain,(wd:Q3578591 105),,Place George-Henri Rivière,"Place George-Henri Rivière, 77176",77176,,48.599142,2.570872,7744501,"48.599142, 2.570872",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Ecomus%C3%A9e.jpg
Île-de-France,Val-d'Oise,Gonesse,M1217,Musée D'histoire Et De Société,,,66 rue de Paris,"66 rue de Paris, 95500",95500,www.ville-gonesse.fr/content/qui-sommes-nous-1,48.98651569144933,2.449718782248399,,"2.449718782248399, 48.98651569144933",2023-02-16,https://upload.wikimedia.org/wikipedia/commons/4/4e/Logo_label_mus%C3%A9e_de_France.svg
Île-de-France,Yvelines,Montigny-le-Bretonneux,M0398,musée de la ville de Saint-Quentin-en-Yvelines,(wd:Q3330084 107),,Quai François Truffaut,"Quai François Truffaut, 78180",78180,www.saint-quentin-en-yvelines.fr/fr/sortir-et-decouvrir/envie-de-culture/le-musee-de-la-ville-et-le-patrimoine/le-musee,48.782594,2.042664,7820801,"48.782594, 2.042664",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Quentin%20en%20Yvelines%202012%207.jpg
Île-de-France,Hauts-de-Seine,Issy-les-Moulineaux,M0411,musée français de la carte à jouer,(wd:Q1530976 108),,16 rue Auguste Gervais,"16 rue Auguste Gervais, 92130",92130,www.museecarteajouer.com/,48.822771,2.273453,9204001,"48.822771, 2.273453",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20de%20la%20carte%20%C3%A0%20jouer.jpg
Île-de-France,Hauts-de-Seine,Neuilly-sur-Seine,M0413,musée des automates,(wd:Q3330182 109),,12 rue du centre,"12 rue du centre, 92200",92200,www.neuillysurseine.fr/details-d-un-acteur?id=240,48.879608,2.252754,9205101,"48.879608, 2.252754",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B4tel%20Arturo%20Lopez%20Neuilly-sur-Seine%20002.jpg
Île-de-France,Hauts-de-Seine,Sèvres,M5019,musée national de Céramique,(wd:Q1587628 110),,Place de la Manufacture,"Place de la Manufacture, 92310",92310,,48.817037,2.205733,9207201,"48.817037, 2.205733",2002-01-06,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20national%20de%20c%C3%A9ramique%20%28S%C3%A8vres%29%2003.jpg
Île-de-France,Paris,Paris,M1114,maison de Victor Hugo,(wd:Q2599177 111),1903-01-01,6 place des Vosges,"6 place des Vosges, 75004",75004,www.maisonsvictorhugo.paris.fr/,48.854808,2.366232,7510405,"48.854808, 2.366232",2004-07-08,http://commons.wikimedia.org/wiki/Special:FilePath/PARIS%20Place%20des%20Vosges%2C%20Maison%20de%20Victor%20Hugo%202.jpg
Île-de-France,Paris,Paris,M1104,musée Carnavalet,(wd:Q640447 112),1880-12-01,23 rue de Sévigné,"23 rue de Sévigné, 75003",75003,www.carnavalet.paris.fr/,48.85699,2.362856,7510307,"48.85699, 2.362856",2004-07-08,http://commons.wikimedia.org/wiki/Special:FilePath/Carnavalet%20Par%C3%ADs%2010.JPG
Île-de-France,Paris,Paris,M1204,musée Yves Saint Laurent Paris,(wd:Q43688220 113),2017-01-01,5 avenue Marceau,"5 avenue Marceau, 75016",75016,museeyslparis.com/,48.873694,2.280339,7511619,"48.873694, 2.280339",2017-07-10,http://commons.wikimedia.org/wiki/Special:FilePath/Fondation%20Pierre%20Berg%C3%A9%20%E2%80%93%20Yves%20Saint%20Laurent%2C%205%20avenue%20Marceau%2C%20Paris%2016e.jpg
Île-de-France,Paris,Paris,M1111,musée des Beaux-Arts de la ville de Paris,(wd:Q59546080 114),1902-01-01,Avenue Winston-Churchill,"Avenue Winston-Churchill, 75008",75008,www.petitpalais.paris.fr/,48.86609,2.313763,7510808,"48.86609, 2.313763",2004-07-08,http://commons.wikimedia.org/wiki/Special:FilePath/Petit%20Palais%20%40%20Paris%20%2834081651763%29.jpg
Île-de-France,Paris,Paris,M5005,musée national des Arts asiatiques - Guimet,(wd:Q860994 115),1889-01-01,6 place d'Iéna,"6 place d'Iéna, 75016",75016,www.museeguimet.fr,48.865089,2.293693,7511603,"48.865089, 2.293693",2002-01-06,http://commons.wikimedia.org/wiki/Special:FilePath/Musee%20Guimet%20en%202013%201.jpg
Île-de-France,Paris,Paris,M5059,musée de la Légion d'honneur,(wd:Q3329915 116),1925-01-01,2 rue de la Légion d'honneur,"2 rue de la Légion d'honneur, 75007",75007,www.legiondhonneur.fr/fr,48.860294,2.324768,7510706,"48.860294, 2.324768",2002-01-06,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20Palais%20L%C3%A9gion-d%27Honneur%20Cour%202014%20B.jpg
Île-de-France,Seine-et-Marne,Barbizon,M0370,musée des Peintres de Barbizon,(wd:Q3330523 117),,92 Grande Rue,"92 Grande Rue, 77630",77630,www.musee-peintres-barbizon.fr/fr,48.446181,2.602464,7702201,"48.446181, 2.602464",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Barbizon%20musee%20ganne.JPG
Île-de-France,Seine-et-Marne,Chelles,M0371,musée Alfred-Bonno,(wd:Q23599848 118),,Place de la République,"Place de la République, 77500",77500,www.chelles.fr/chelles-a-vivre/culture/musee-alfred-bonno/,48.87766,2.591845,7710801,"48.87766, 2.591845",2003-02-01,https://upload.wikimedia.org/wikipedia/commons/4/4e/Logo_label_mus%C3%A9e_de_France.svg
Île-de-France,Seine-et-Marne,Fontainebleau,M5013,musée national du Château de Fontainebleau,(wd:Q17560765 119),,Château de Fontainebleau - Place du général de Gaulle,"Château de Fontainebleau - Place du général de Gaulle, 77300",77300,www.chateaudefontainebleau.fr/,48.402815,2.696858,7718601,"48.402815, 2.696858",2002-01-06,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Grand%20Escalier%20%C3%A0%20Fer%20de%20Cheval.jpg
Île-de-France,Seine-et-Marne,Meaux,M0378,musée Bossuet,(wd:Q82748 120),,5 place Charles-de-Gaulle,"5 place Charles-de-Gaulle, 77100",77100,www.musee-bossuet.fr/,48.938016,2.87061,7728401,"48.938016, 2.87061",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Meaux%20140708%2001.jpg
Île-de-France,Seine-et-Marne,Meaux,M1171,musée de la Grande Guerre du pays de Meaux,(wd:Q611062 121),,Rue Lazare Ponticelli,"Rue Lazare Ponticelli, 77100",77100,www.museedelagrandeguerre.eu/,48.955281,2.901461,7728402,"48.955281, 2.901461",2007-03-26,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20de%20la%20Grande%20Guerre%20de%20Meaux%2013.jpg
Île-de-France,Seine-et-Marne,Moret-sur-Loing,M0380,musée municipal de Moret-sur-Loing,(wd:Q23600534 122),,place de Samois,"place de Samois, 77250",77250,,48.373638,2.815046,7731601,"48.373638, 2.815046",2003-02-01,https://upload.wikimedia.org/wikipedia/commons/4/4e/Logo_label_mus%C3%A9e_de_France.svg
Île-de-France,Seine-et-Marne,Nemours,M0382,musée départemental de Préhistoire d'Île-de-France,(wd:Q3330518 123),,48 avenue Etienne Dailly,"48 avenue Etienne Dailly, 77140",77140,www.musee-prehistoire-idf.fr/fr,48.260312,2.714321,7733301,"48.260312, 2.714321",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Nemours---Entr%C3%A9e-Mus%C3%A9e-de-P.gif
Île-de-France,Val d'Oise,Argenteuil,M0432,musée d'Argenteuil,(wd:Q3329532 124),,12-14 Boulevard Léon Feix,"12-14 Boulevard Léon Feix, 95100",95100,,48.946909,2.249331,9501801,"48.946909, 2.249331",2003-02-01,https://upload.wikimedia.org/wikipedia/commons/4/4e/Logo_label_mus%C3%A9e_de_France.svg
Île-de-France,Val d'Oise,Guiry-en-Vexin,M0434,musée archéologique départemental du Val-d'Oise,(wd:Q2420675 125),,4 place du Château,"4 place du Château, 95450",95450,www.valdoise.fr/608-le-musee-archeologique-departemental-du-val-d-oise.htm,49.108589,1.849395,9529501,"49.108589, 1.849395",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Guiry-en-Vexin%20-%20Musee.JPG
Île-de-France,Val d'Oise,L'Isle-Adam,M0435,musée d'art et d'histoire Louis-Senlecq,(wd:Q23639858 126),,31 Grande rue,"31 Grande rue, 95290",95290,ville-isle-adam.fr/musee,49.112285,2.21638,9531301,"49.112285, 2.21638",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Louis-Senlecq%20l%27Isle-Adam.jpg
Île-de-France,Val d'Oise,Montmorency,M0437,musée Jean-Jacques-Rousseau,(wd:Q3329216 127),,5 rue Jean-Jacques Rousseau,"5 rue Jean-Jacques Rousseau, 95160",95160,museejjrousseau.montmorency.fr/fr,48.986892,2.320916,9542801,"48.986892, 2.320916",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/MontmorencyMus%C3%A9eRousseau.jpg
Île-de-France,Val d'Oise,Pontoise,M0438,musée Tavet-Delacour,(wd:Q3329361 128),,4 rue Lemercier,"4 rue Lemercier, 95300",95300,www.ville-pontoise.fr/equipement/musee-tavet-delacour#overlay-context=search/node/tavet,49.050929,2.099776,9550001,"49.050929, 2.099776",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Pontoise%20%2895%29%2C%20mus%C3%A9e%20Tavet-Delacour%2C%20h%C3%B4tel%20de%201477-83%2C%204%20rue%20Lemercier%20%28an.%20pr%C3%A9fecture%2C%20anc.%20tribunal%29.jpg
Île-de-France,Val-de-Marne,Villiers-sur-Marne,M0430,musée Émile Jean,(wd:Q23641285 129),,31 rue Louis-Lenoir,"31 rue Louis-Lenoir, 94350",94350,www.villiers94.fr/culture-et-sports/patrimoine/musee-emile-jean/,48.826701,2.543144,9407901,"48.826701, 2.543144",2003-02-01,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20%C3%89mile%20Jean%20-%20Villiers-sur-Marne%20%28FR94%29%20-%202022-03-14%20-%202.jpg
